t	 v	 nai	 nass	 ki	 kss	 cai	 cass	 cansr	 cajsr	 Jrel	 CaMKt	 Jup	 Jtr	 Jdiff	 JdiffNa	 JdiffK	 Jleak	 INa	 INaL	 Ito	 ICaL	 ICaNa	 ICaK	 IKr	 IKs	 IK1	 INaCa_i	 INaCa_ss	 INaCa	 INaK	 IKb	 INab	 IpCa	 ICab	 Ist	 dt	 APD	
271.64670226094313	 -77.51975395520087	 7.218831934585387	 7.219199237476071	 144.42506649234627	 144.42516936355722	 0.00020378347323757125	 0.00022491925398274563	 1.624022801293722	 0.8871581098105569	 4.271421855545798e-7	 0.01671309554726058	 0.0006044368582517365	 0.007368745415445891	 0.00010569111021006515	 0.00018365631546979344	 0.000051440252505585704	 0.0004263060330143436	 -0.002163993246563378	 -0.00023412540129704058	 0.00035328297615829993	 -0.0000019387203420656904	 -1.0902265435969712e-7	 5.653933447946032e-10	 0.2017063140573799	 -0.00004318150073044406	 0.8297951579062309	 -0.10406286433227942	 -0.03009085145768622	 -0.13415371578996563	 0.10074580572362981	 0.00020296794432282601	 -0.015509339922702465	 0.00014477857078039002	 -0.01723739882046658	 0	 0.005	 272.0986488870112	
271.6967022609897	 -77.5678931961799	 7.21883229040202	 7.219199495900983	 144.42506401562662	 144.42516679283048	 0.0002037545153564687	 0.000224865904200389	 1.6240209838557817	 0.8872547916561669	 4.235604716641264e-7	 0.016712897861911942	 0.0006043054907493542	 0.007367760420190325	 0.00010556913155653318	 0.00018360761862679098	 0.00005139334597004108	 0.00042630555599688626	 -0.0021592833715876492	 -0.00023205166638607107	 0.0003505187004712128	 -0.0000019179696334083507	 -1.078461912017984e-7	 5.561342624226395e-10	 0.20072117032231898	 -0.00006617633137599908	 0.8293338467295618	 -0.10404894359445457	 -0.030083383457709667	 -0.13413232705216424	 0.10071676405224562	 0.0002014903748031715	 -0.015517428664045332	 0.00014476395396063944	 -0.017247917740360573	 0	 0.005	 272.0986488870112	
271.74670226103626	 -77.6159572612978	 7.218832646290217	 7.2191997544169775	 144.42506154322388	 144.4251642244758	 0.00020372556410024417	 0.00022481259930315773	 1.6240191641328842	 0.8873514687944618	 4.200079071515777e-7	 0.0167127000826176	 0.0006041741555289972	 0.007366775449154168	 0.00010544734423538883	 0.00018355893155419522	 0.000051345467426244795	 0.00042630507837958795	 -0.0021545556697153143	 -0.00023000005473748893	 0.0003477719592152064	 -0.0000018974649041388532	 -1.0668379660040969e-7	 5.470267293555345e-10	 0.19973752946500167	 -0.00008907050055703305	 0.8288519768806415	 -0.10403500102376184	 -0.03007591406598689	 -0.13411091508974873	 0.10068777414724705	 0.00020002140568159952	 -0.015525505976873278	 0.00014474933928218734	 -0.017258420702522894	 0	 0.005	 272.0986488870112	
271.7967022610828	 -77.66394520862128	 7.218833002249284	 7.219200013023129	 144.4250590751951	 144.42516165854184	 0.0002036966194699073	 0.00022475933922982635	 1.6240173421265382	 0.8874481412227804	 4.1648427443309337e-7	 0.01671250220946532	 0.0006040428525843812	 0.007365790502379119	 0.00010532574793539588	 0.00018351025413787525	 0.00005129661271041641	 0.00042630460016284484	 -0.002149810612816701	 -0.00022797034426499021	 0.000345042699098189	 -0.0000018772034072134315	 -1.0553531150065906e-7	 5.380683831537919e-10	 0.19875541358226614	 -0.00011186369871336357	 0.8283495119891847	 -0.10402103652350501	 -0.030068443245304267	 -0.13408947976880928	 0.10065883654180146	 0.00019856101355852985	 -0.015533571696272214	 0.00014473472674622086	 -0.017268907497865023	 0	 0.005	 272.0986488870112	
271.8467022611294	 -77.7118560956238	 7.218833358278529	 7.2192002717185035	 144.4250566115976	 144.42515909507753	 0.00020366768146646232	 0.00022470612391928496	 1.6240155178382516	 0.8875448089384649	 4.12989357343276e-7	 0.01671230424254276	 0.0006039115819092227	 0.00736480557990684	 0.00010520434234592308	 0.00018346158625570652	 0.00005124677755929952	 0.0004263041213470527	 -0.0021450486748186884	 -0.00022596231483016808	 0.0003423308664435315	 -0.0000018571824223967186	 -1.0440057842963533e-7	 5.292568948922393e-10	 0.19777484477282706	 -0.00013455561915618676	 0.8278264182090975	 -0.10400704999743539	 -0.030060970958626573	 -0.13406802095606196	 0.10062995176902614	 0.0001971091748955982	 -0.01554162565715307	 0.00014472011635392444	 -0.01727937791714896	 0	 0.005	 272.0986488870112	
271.89670226117596	 -77.75968897931217	 7.21883371437725	 7.219200530502163	 144.4250541524885	 144.42515653413213	 0.00020363875009090816	 0.00022465295331053925	 1.6240136912695322	 0.8876414719388606	 4.095229411274693e-7	 0.016712106181937452	 0.0006037803434972423	 0.007363820681778961	 0.00010508312715694419	 0.0001834129277895613	 0.00005119595805069821	 0.00042630364193260744	 -0.002140270331592062	 -0.00022397574822941873	 0.00033963640719246603	 -0.0000018373992560539935	 -1.0327944148370951e-7	 5.205899687491956e-10	 0.19679584513427564	 -0.00015714595813382955	 0.8272826642444354	 -0.10399304134977194	 -0.030053497169102564	 -0.1340465385188745	 0.10060112036191324	 0.00019566586601556463	 -0.015549667694273483	 0.00014470550810647998	 -0.017289831751015127	 0	 0.005	 272.0986488870112	
271.9467022612225	 -77.80744291635429	 7.218834070544738	 7.219200789373165	 144.42505169792506	 144.42515397575482	 0.00020360982534423826	 0.00022459982734271001	 1.6240118624218862	 0.8877381302213161	 4.06084812434094e-7	 0.0167119080277368	 0.0006036491373421632	 0.007362835808037062	 0.00010496210205903562	 0.00018336427862353233	 0.00005114415017715146	 0.00042630316191990435	 -0.0021354760608381377	 -0.00022201042818089248	 0.0003369592669065649	 -0.0000018178512409446536	 -1.0217174631593548e-7	 5.120653415997334e-10	 0.19581843676006125	 -0.0001796344148973797	 0.8267182213747736	 -0.10397901048521829	 -0.0300460218400712	 -0.1340250323252895	 0.10057234285325639	 0.0001942310631022668	 -0.015557697642259805	 0.00014469090200506685	 -0.017300268790010526	 0	 0.005	 272.0986488870112	
271.9967022612691	 -77.85511696320793	 7.218834426780283	 7.219201048330558	 144.42504924796447	 144.42515141999516	 0.00020358090722744087	 0.00022454674595503307	 1.624010031296821	 0.8878347837831831	 4.026747593070215e-7	 0.016711709780028106	 0.0006035179634377102	 0.007361850958722702	 0.000104841266743375	 0.00018331563863593914	 0.00005109135008751764	 0.0004263026813093393	 -0.002130666341974739	 -0.00022006614031149264	 0.0003342993907702886	 -0.0000017985357360168803	 -1.0107734012352865e-7	 5.036807826130507e-10	 0.19484264173644775	 -0.0002020206917662185	 0.8261330634799331	 -0.10396495730898307	 -0.030038544935067406	 -0.13400350224405047	 0.10054361977557573	 0.0001928047422006111	 -0.01556571533562916	 0.00014467629805086195	 -0.017310688824617077	 0	 0.005	 272.0986488870112	
272.04670226131566	 -77.9027101762505	 7.218834783083165	 7.219201307373387	 144.42504680266396	 144.42514886690287	 0.00020355199574149872	 0.00022449370908685906	 1.6240081978958425	 0.8879314326218167	 3.9929257117798616e-7	 0.01671151143889855	 0.0006033868217776119	 0.0073608661338773924	 0.00010472062090174206	 0.00018326700770998627	 0.00005103755398749854	 0.00042630220010130725	 -0.0021258416560215663	 -0.00021814267214392418	 0.0003316567235936036	 -0.000001779450126203535	 -9.999607163542311e-8	 4.954340928538908e-10	 0.19386848213944843	 -0.00022430449419338287	 0.8255271670640569	 -0.10395088172679734	 -0.030031066417828673	 -0.13398194814462602	 0.10051495166104134	 0.00019138687921660183	 -0.015573720608811802	 0.0001446616962450394	 -0.01732109164528026	 0	 0.005	 272.0986488870112	
272.0967022613622	 -77.95022161190987	 7.2188351394526595	 7.2192015665006934	 144.4250443620808	 144.42514631652784	 0.0002035230908873892	 0.00022444071667765292	 1.6240063622204557	 0.8880280767345752	 3.959380388590348e-7	 0.016711313004435183	 0.0006032557123555975	 0.007359881333542607	 0.00010460016422651465	 0.0001832183857279901	 0.0000509827582249045	 0.00042630171829620363	 -0.002121002485485038	 -0.00021623981308378952	 0.00032903120981467017	 -0.0000017605918222192255	 -9.89277910999056e-8	 4.873231048879795e-10	 0.19289598003173638	 -0.0002464855308308441	 0.8249005112790089	 -0.1039367836449348	 -0.030023586252300335	 -0.13396036989723514	 0.10048633904139883	 0.0001899774499174095	 -0.015581713296173634	 0.00014464709658877105	 -0.017331477042437926	 0	 0.005	 272.0986488870112	
272.1467022614088	 -77.99765032679632	 7.218835495888037	 7.219201825711507	 144.42504192627217	 144.42514376892018	 0.00020349419266608428	 0.00022438776866699403	 1.6240045242721663	 0.88812471611882	 3.926109545350135e-7	 0.016711114476724943	 0.0006031246351654001	 0.007358896557759792	 0.00010447989641066974	 0.00018316977257004652	 0.00005092695921860013	 0.00042630123589442365	 -0.0021161493142426322	 -0.00021435735440673476	 0.00032642279350260763	 -0.0000017419582603585738	 -9.787235027232657e-8	 4.793456823914516e-10	 0.19192515745954028	 -0.00026856351359464157	 0.8242530779471159	 -0.10392266297022934	 -0.030016104402642095	 -0.13393876737287144	 0.10045778244789183	 0.0001885764299314792	 -0.015589693232038921	 0.00014463249908322595	 -0.01734184480654937	 0	 0.005	 272.0986488870112	
272.19670226145535	 -78.04499537783525	 7.218835852388564	 7.219202085004862	 144.42503949529538	 144.42514122413016	 0.00020346530107855066	 0.00022433486499457577	 1.6240026840524786	 0.8882213507719159	 3.893111117560922e-7	 0.016710915855854654	 0.0006029935902007544	 0.007357911806570344	 0.00010435981714778132	 0.00018312116811980417	 0.00005087015345850432	 0.00042630075289636207	 -0.0021112826274267836	 -0.00021249508924564336	 0.00032383141836031824	 -0.0000017235469022956481	 -9.682960240288659e-8	 4.714997197642238e-10	 0.19095603644951098	 -0.000290538157729751	 0.8235848515831621	 -0.10390851961009403	 -0.03000862083323392	 -0.13391714044332795	 0.1004292824111855	 0.00018718379474867437	 -0.015597660250713184	 0.00014461790372957063	 -0.017352194728124642	 0	 0.005	 272.0986488870112	
272.2467022615019	 -78.092255822401	 7.218836208953499	 7.219202344379776	 144.42503706920755	 144.4251386822082	 0.00020343641612574953	 0.00022428200560020521	 1.6240008415628968	 0.8883179806912302	 3.860383054303247e-7	 0.016710717141911017	 0.0006028625774553975	 0.007356927080015635	 0.00010423992613201938	 0.00018307257225691487	 0.00005081233759085535	 0.0004263002693024138	 -0.0021064029113083992	 -0.0002106528125778805	 0.00032125702772739544	 -0.0000017053552348845618	 -9.579940222449896e-8	 4.637831417472916e-10	 0.18998863900557727	 -0.0003124091818748149	 0.8228958194157045	 -0.10389435347254114	 -0.030001135508681966	 -0.1338954889812231	 0.10040083946128916	 0.0001857995197204637	 -0.015605614186506267	 0.0001446033105289691	 -0.01736252659775401	 0	 0.005	 272.0986488870112	
272.2967022615485	 -78.1394307184514	 7.218836565582097	 7.219202603835274	 144.42503464806583	 144.42513614320487	 0.00020340753780863658	 0.000224229190423803	 1.6239989968049246	 0.8884146058741342	 3.8279233181624736e-7	 0.016710518334980613	 0.0006027315969230678	 0.007355942378136994	 0.00010412022305814891	 0.0001830239848663595	 0.000050753508304524075	 0.0004262997851129736	 -0.002101510653180033	 -0.00020883032121258508	 0.00031869956458309255	 -0.0000016873807699612381	 -9.47816059407267e-8	 4.5619390304391066e-10	 0.18902298710577855	 -0.0003341763081266353	 0.8221859714076241	 -0.10388016446619934	 -0.02999364839382479	 -0.13387381286002414	 0.10037245412747851	 0.00018442358006014433	 -0.015613554873755618	 0.00014458871948258271	 -0.017372840206137677	 0	 0.005	 272.0986488870112	
